ID,State,Institution,Series,first_enrollment,degree_enrollment,number_recipients,RAW_avg_aid,avg_aid,aid_concentration,RAW_total_aid,total_aid,RAW_total_cost,total_cost,private,public,urban,rural,carnegie,udgr_enrollment,acceptance_rate,udgr_recipients,RAW_udgr_avg,udgr_avg,RAW_udgr_aid,udgr_aid,doctoral,masters,bachelor,city,suburban,town_rural
151351,IN,"Indiana University, Bloomington",2018-2019,580,3056,1042,5745,6029,0.34,5986565,6282242,49554,52001,0,1,1,0,1,32991,0.77,5715,8057,8455,46045755,48319957.72,1,0,0,1,0,0
151351,IN,"Indiana University, Bloomington",2019-2020,NA,NA,NA,NA,NA,NA,NA,NA,51222,52214,0,1,1,0,1,32794,0.78,NA,NA,NA,NA,NA,1,0,0,1,0,0
151333,IN,"Indiana University, Kokomo",2012-2013,NA,NA,NA,NA,NA,NA,NA,NA,18410,22146,0,1,1,0,0,2654,0.70,102,1138,1369,116076,139631.6685,0,0,1,1,0,0
151333,IN,"Indiana University, Kokomo",2013-2014,2,8,1,3500,4145,0.13,3500,4145,18974,22472,0,1,1,0,0,2708,0.74,116,1480,1753,171680,203329.5366,0,0,1,1,0,0
151333,IN,"Indiana University, Kokomo",2014-2015,3,10,2,572,658,0.20,1144,1316,19481,22403,0,1,1,0,0,2724,0.67,120,1968,2263,236160,271580.15,0,0,1,1,0,0
151333,IN,"Indiana University, Kokomo",2015-2016,4,16,3,949,1070,0.19,2846,3208,19527,22011,0,1,1,0,0,2778,0.71,163,1831,2064,298453,336415.3822,0,0,1,1,0,0
151333,IN,"Indiana University, Kokomo",2016-2017,2,17,9,2327,2583,0.53,20946,23254,19887,22078,0,1,1,0,0,2771,0.69,142,1773,1968,251766,279502.2606,0,0,1,1,0,0
151333,IN,"Indiana University, Kokomo",2017-2018,7,28,9,2601,2802,0.32,23405,25214,20214,21776,0,1,1,0,0,2746,0.70,168,2687,2895,451416,486299.3989,0,0,1,1,0,0
151333,IN,"Indiana University, Kokomo",2018-2019,4,29,11,4803,5040,0.38,52832,55441,20576,21592,0,1,1,0,0,2730,0.80,199,2207,2316,439193,460884.7697,0,0,1,1,0,0
151333,IN,"Indiana University, Kokomo",2019-2020,NA,NA,NA,NA,NA,NA,NA,NA,21088,21496,0,1,1,0,0,2752,0.74,NA,NA,NA,NA,NA,0,0,1,1,0,0
151342,IN,"Indiana University, South Bend",2012-2013,5,96,36,6056,7285,0.38,218013,262255,32324,38884,0,1,1,0,1,5945,0.72,245,1606,1932,393470,473318.1071,0,1,0,1,0,0
151342,IN,"Indiana University, South Bend",2013-2014,24,114,24,5454,6459,0.21,130898,155029,30042,35580,0,1,1,0,1,5538,0.70,335,1429,1692,478715,566967.0265,0,1,0,1,0,0
151342,IN,"Indiana University, South Bend",2014-2015,31,138,25,2797,3217,0.18,69931,80420,30447,35014,0,1,1,0,1,5398,0.73,332,1705,1961,566060,650959.7718,0,1,0,1,0,0
151342,IN,"Indiana University, South Bend",2015-2016,23,163,29,3410,3844,0.18,98894,111473,30685,34588,0,1,1,0,1,5165,0.76,362,1748,1970,632776,713263.3276,0,1,0,1,0,0
151342,IN,"Indiana University, South Bend",2016-2017,22,151,39,3671,4075,0.26,143168,158940,31051,34472,0,1,1,0,1,4981,0.77,330,2216,2460,731280,811842.7951,0,1,0,1,0,0
151342,IN,"Indiana University, South Bend",2017-2018,12,140,35,3600,3878,0.25,126002,135739,31486,33919,0,1,1,0,1,4790,0.78,364,2441,2630,888524,957185.1399,0,1,0,1,0,0
151342,IN,"Indiana University, South Bend",2018-2019,16,146,39,5100,5352,0.27,198913,208737,32022,33604,0,1,1,0,1,4603,0.82,487,2129,2234,1036823,1088031.753,0,1,0,1,0,0
151342,IN,"Indiana University, South Bend",2019-2020,NA,NA,NA,NA,NA,NA,NA,NA,32728,33362,0,1,1,0,1,4432,0.78,NA,NA,NA,NA,NA,0,1,0,1,0,0
151379,IN,"Indiana University, Southeast",2012-2013,2,19,11,923,1110,0.58,10150,12210,30450,36629,0,1,0,1,1,5746,0.78,180,1666,2004,299880,360735.5935,0,1,0,0,1,0
151379,IN,"Indiana University, Southeast",2013-2014,5,19,2,1750,2073,0.11,3500,4145,30688,36345,0,1,0,1,1,5699,0.79,596,660,782,393360,465876.6689,0,1,0,0,1,0
151379,IN,"Indiana University, Southeast",2014-2015,4,21,11,950,1092,0.52,10450,12017,31083,35745,0,1,0,1,1,5476,0.80,232,1574,1810,365168,419937.2468,0,1,0,0,1,0
151379,IN,"Indiana University, Southeast",2015-2016,0,15,6,2117,2386,0.40,12700,14315,31323,35307,0,1,0,1,1,5228,0.85,238,1282,1445,305116,343925.8971,0,1,0,0,1,0
151379,IN,"Indiana University, Southeast",2016-2017,3,24,6,3656,4059,0.25,21938,24355,31601,35082,0,1,0,1,1,4964,0.84,243,1867,2073,453681,503661.5949,0,1,0,0,1,0
151379,IN,"Indiana University, Southeast",2017-2018,3,26,4,2400,2585,0.15,9602,10344,32360,34861,0,1,0,1,1,4722,0.83,210,1984,2137,416640,448836.066,0,1,0,0,1,0
151379,IN,"Indiana University, Southeast",2018-2019,8,30,2,261,274,0.07,522,548,32894,34519,0,1,0,1,1,4555,0.85,192,2611,2740,501312,526071.831,0,1,0,0,1,0
151379,IN,"Indiana University, Southeast",2019-2020,NA,NA,NA,NA,NA,NA,NA,NA,33970,34628,0,1,0,1,1,4316,0.82,NA,NA,NA,NA,NA,0,1,0,0,1,0
151111,IN,"Indiana University–Purdue University, Indianapolis",2012-2013,127,664,168,7514,9039,0.25,1262431,1518620,44398,53408,0,1,1,0,1,21379,0.67,1131,4819,5797,5450289,6556333.323,1,0,0,1,0,0
151111,IN,"Indiana University–Purdue University, Indianapolis",2013-2014,113,741,176,7525,8912,0.24,1324351,1568498,42495,50329,0,1,1,0,1,21569,0.70,1429,4535,5371,6480515,7675210.344,1,0,0,1,0,0
151111,IN,"Indiana University–Purdue University, Indianapolis",2014-2015,107,817,203,6226,7160,0.25,1263950,1453522,43165,49639,0,1,1,0,1,21777,0.71,1673,4473,5144,7483329,8605706.352,1,0,0,1,0,0
151111,IN,"Indiana University–Purdue University, Indianapolis",2015-2016,114,834,232,6431,7249,0.28,1491967,1681741,43014,48485,0,1,1,0,1,21217,0.70,2028,4035,4548,8182980,9223832.042,1,0,0,1,0,0
151111,IN,"Indiana University–Purdue University, Indianapolis",2016-2017,127,849,246,7171,7961,0.29,1764168,1958521,42843,47563,0,1,1,0,1,21001,0.74,2171,5130,5695,11137230,12364183.26,1,0,0,1,0,0
151111,IN,"Indiana University–Purdue University, Indianapolis",2017-2018,121,868,253,7815,8419,0.29,1977218,2130009,43022,46347,0,1,1,0,1,20870,0.80,2514,5363,5777,13482582,14524455.32,1,0,0,1,0,0
151111,IN,"Indiana University–Purdue University, Indianapolis",2018-2019,94,818,287,9148,9600,0.35,2625538,2755213,42893,45011,0,1,1,0,1,20651,0.81,2573,5231,5489,13459363,14124121.78,1,0,0,1,0,0
151111,IN,"Indiana University–Purdue University, Indianapolis",2019-2020,72,731,274,10979,11192,0.37,3008186,3066437,44314,45172,0,1,1,0,1,20500,0.81,NA,NA,NA,NA,NA,1,0,0,1,0,0
203517,OH,"Kent State University, Kent",2012-2013,163,1084,72,16453,19792,0.07,1184597,1424991,32898,39574,0,1,0,1,1,21588,0.88,2887,4457,5361,12867359,15478572.71,1,0,0,0,1,0
203517,OH,"Kent State University, Kent",2013-2014,167,1277,81,15526,18388,0.06,1148964,1360778,32886,38949,0,1,0,1,1,22071,0.83,3241,4784,5666,15504944,18363310.1,1,0,0,0,1,0
203517,OH,"Kent State University, Kent",2014-2015,119,1342,89,14612,16804,0.07,1155792,1329142,33486,38508,0,1,0,1,1,22530,0.84,3309,5385,6193,17818965,20491519.25,1,0,0,0,1,0
203517,OH,"Kent State University, Kent",2015-2016,131,1291,71,17723,19977,0.05,1258355,1418414,33732,38023,0,1,0,1,1,22779,0.85,3404,5536,6240,18844544,21241517,1,0,0,0,1,0
203517,OH,"Kent State University, Kent",2016-2017,96,1177,73,18486,20523,0.06,1349513,1498185,33878,37610,0,1,0,1,1,22907,0.85,3441,5626,6246,19359066,21491792.82,1,0,0,0,1,0
203517,OH,"Kent State University, Kent",2017-2018,81,1015,97,17325,18664,0.10,1680538,1810402,34046,36677,0,1,0,1,1,22403,0.88,3634,5768,6214,20960912,22580677.04,1,0,0,0,1,0
203517,OH,"Kent State University, Kent",2018-2019,86,806,162,12110,12708,0.20,1961900,2058798,35370,37117,0,1,0,1,1,21793,0.85,3802,6191,6497,23538182,24700734.28,1,0,0,0,1,0
203517,OH,"Kent State University, Kent",2019-2020,85,708,220,10427,10629,0.31,2294036,2338458,35546,36234,0,1,0,1,1,21431,0.86,NA,NA,NA,NA,NA,1,0,0,0,1,0
203535,OH,Kenyon College,2012-2013,28,70,58,39737,47801,0.83,2304772,2772487,57910,69662,1,0,0,1,0,1657,0.36,261,27729,33356,7237269,8705950.806,0,0,1,0,0,1
203535,OH,Kenyon College,2013-2014,24,74,52,43917,52013,0.70,2283674,2704674,59960,71014,1,0,0,1,0,1694,0.38,212,32379,38348,6864348,8129803.692,0,0,1,0,0,1
203535,OH,Kenyon College,2014-2015,21,73,48,46391,53349,0.66,2226766,2560745,62160,71483,1,0,0,1,0,1651,0.25,232,33296,38290,7724672,8883246.868,0,0,1,0,0,1
203535,OH,Kenyon College,2015-2016,20,77,57,47796,53876,0.74,2724389,3070924,64360,72546,1,0,0,1,0,1698,0.26,264,35327,39820,9326328,10512610.69,0,0,1,0,0,1
203535,OH,Kenyon College,2016-2017,27,78,51,50436,55992,0.65,2572248,2855624,66670,74015,1,0,0,1,0,1688,0.27,268,34416,38208,9223488,10239610.38,0,0,1,0,0,1
203535,OH,Kenyon College,2017-2018,36,94,57,53600,57742,0.61,3055197,3291289,69230,74580,1,0,0,1,0,1661,0.34,265,36166,38961,9583990,10324597.66,0,0,1,0,0,1
203535,OH,Kenyon College,2018-2019,59,123,78,56791,59596,0.63,4429700,4648483,71740,75283,1,0,0,1,0,1719,0.36,377,32860,34483,12388220,13000074.96,0,0,1,0,0,1
203535,OH,Kenyon College,2019-2020,56,161,97,58529,59662,0.60,5677301,5787237,74550,75994,1,0,0,1,0,1734,0.34,NA,NA,NA,NA,NA,0,0,1,0,0,1
146427,IL,Knox College,2012-2013,NA,NA,NA,NA,NA,NA,NA,NA,46324,55725,1,0,0,1,0,1394,0.78,366,20690,24889,7572540,9109259.407,0,0,1,0,0,1
146427,IL,Knox College,2013-2014,NA,NA,NA,NA,NA,NA,NA,NA,49252,58332,1,0,0,1,0,1402,0.75,377,22786,26987,8590322,10173964.3,0,0,1,0,0,1
146427,IL,Knox College,2014-2015,NA,NA,NA,NA,NA,NA,NA,NA,51121,58788,1,0,0,1,0,1376,0.68,354,24669,28369,8732826,10042607.53,0,0,1,0,0,1
146427,IL,Knox College,2015-2016,53,172,167,24957,28131,0.97,4167825,4697961,52759,59470,1,0,0,1,0,1377,0.64,377,26545,29921,10007465,11280386.4,0,0,1,0,0,1
146427,IL,Knox College,2016-2017,66,186,183,25484,28291,0.98,4663594,5177367,54515,60521,1,0,0,1,0,1333,0.65,338,26764,29713,9046232,10042826.65,0,0,1,0,0,1
146427,IL,Knox College,2017-2018,70,226,217,29659,31951,0.96,6436076,6933427,56554,60924,1,0,0,1,0,1341,0.72,356,29103,31352,10360668,11161293.84,0,0,1,0,0,1
146427,IL,Knox College,2018-2019,48,221,223,29940,31419,1.00,6676775,7006541,58324,61205,1,0,0,1,0,1318,0.74,343,31827,33399,10916661,11455835.57,0,0,1,0,0,1
146427,IL,Knox College,2019-2020,65,234,236,33305,33950,1.00,7860162,8012367,60136,61300,1,0,0,1,0,1229,0.68,NA,NA,NA,NA,NA,0,0,1,0,0,1
146481,IL,Lake Forest College,2012-2013,NA,NA,NA,NA,NA,NA,NA,NA,50000,60147,1,0,0,1,0,1534,0.57,407,21130,25418,8599910,10345116.84,0,0,1,0,1,0
146481,IL,Lake Forest College,2013-2014,NA,NA,NA,NA,NA,NA,NA,NA,52000,61586,1,0,0,1,0,1577,0.57,389,23660,28022,9203740,10900467.09,0,0,1,0,1,0
146481,IL,Lake Forest College,2014-2015,NA,NA,NA,NA,NA,NA,NA,NA,53545,61576,1,0,0,1,0,1600,0.55,403,24289,27932,9788467,11256577.47,0,0,1,0,1,0
146481,IL,Lake Forest College,2015-2016,32,117,142,27050,30491,1.00,3840298,4328773,55130,62142,1,0,0,1,0,1559,0.55,344,25915,29211,8914760,10048692.4,0,0,1,0,1,0
146481,IL,Lake Forest College,2016-2017,27,116,NA,NA,NA,NA,NA,NA,57000,63280,1,0,0,1,0,1514,0.57,352,28008,31094,9858816,10944930.45,0,0,1,0,1,0
146481,IL,Lake Forest College,2017-2018,28,119,116,31150,33557,0.97,3613175,3892385,58675,63209,1,0,0,1,0,1483,0.53,355,28025,30191,9948875,10717679.33,0,0,1,0,1,0
146481,IL,Lake Forest College,2018-2019,56,153,151,31763,33332,0.99,4796182,5033066,60980,63992,1,0,0,1,0,1466,0.58,386,30899,32425,11927014,12516089.97,0,0,1,0,1,0
146481,IL,Lake Forest College,2019-2020,51,171,177,33595,34246,1.00,5946235,6061379,62850,64067,1,0,0,1,0,1527,0.55,NA,NA,NA,NA,NA,0,0,1,0,1,0
239017,WI,Lawrence University,2012-2013,37,114,110,20207,24308,0.96,2222784,2673861,50570,60832,1,0,1,0,0,1471,0.76,401,21363,25698,8566563,10305002.63,0,0,1,1,0,0
239017,WI,Lawrence University,2013-2014,46,141,136,20646,24452,0.96,2807801,3325424,51897,61464,1,0,1,0,0,1517,0.73,379,22933,27161,8691607,10293921.39,0,0,1,1,0,0
239017,WI,Lawrence University,2014-2015,40,138,138,22341,25692,1.00,3083120,3545538,53790,61858,1,0,1,0,0,1483,0.73,367,25535,29365,9371345,10776893.97,0,0,1,1,0,0
239017,WI,Lawrence University,2015-2016,57,158,153,25575,28828,0.97,3913035,4410762,55275,62306,1,0,1,0,0,1527,0.68,392,24888,28054,9756096,10997043.97,0,0,1,1,0,0
239017,WI,Lawrence University,2016-2017,46,170,166,26766,29715,0.98,4416397,4902937,56823,63083,1,0,1,0,0,1507,0.63,371,27046,30026,10034066,11139487.18,0,0,1,1,0,0
239017,WI,Lawrence University,2017-2018,33,169,164,27435,29555,0.97,4499312,4846999,58458,62975,1,0,1,0,0,1441,0.61,351,29121,31371,10221471,11011340.32,0,0,1,1,0,0
239017,WI,Lawrence University,2018-2019,55,181,179,28406,29809,0.99,5084682,5335815,60141,63111,1,0,1,0,0,1431,0.63,396,32111,33697,12715956,13343997.86,0,0,1,1,0,0
239017,WI,Lawrence University,2019-2020,54,174,174,30102,30685,1.00,5237783,5339208,62166,63370,1,0,1,0,0,1425,0.62,NA,NA,NA,NA,NA,0,0,1,1,0,0
146612,IL,Lewis University,2012-2013,5,39,24,11638,14000,0.62,279320,336003,37970,45675,1,0,0,1,1,4452,0.56,663,11450,13774,7591350,9131886.579,0,1,0,0,1,0
146612,IL,Lewis University,2013-2014,7,37,23,22051,26116,0.62,507185,600686,39335,46586,1,0,0,1,1,4489,0.56,686,12857,15227,8819902,10445867.82,0,1,0,0,1,0
146612,IL,Lewis University,2014-2015,8,37,24,23214,26696,0.65,557137,640698,40685,46787,1,0,0,1,1,4605,0.62,736,13437,15452,9889632,11372915.57,0,1,0,0,1,0
146612,IL,Lewis University,2015-2016,5,46,27,19812,22332,0.59,534915,602955,42100,47455,1,0,0,1,1,4529,0.62,696,13761,15511,9577656,10795906.91,0,1,0,0,1,0
146612,IL,Lewis University,2016-2017,8,57,29,23615,26217,0.51,684834,760280,44100,48958,1,0,0,1,1,4433,0.59,637,15740,17474,10026380,11130954.44,0,1,0,0,1,0
146612,IL,Lewis University,2017-2018,7,69,40,20978,22599,0.58,839111,903954,45440,48951,1,0,0,1,1,4372,0.54,603,17500,18852,10552500,11367949.76,0,1,0,0,1,0
